/product/chateau-saint-pierre-futures-pre-sale-2018/520663,Chateau Saint-Pierre (Futures Pre-Sale) 2018,750,0, View More,"{'JD': 'Checking in as a blend of 77% Cabernet Sauvignon and 23% Merlot from very old vines and still aging in 50% new French oak, the 2018 Château Saint-Pierre reveals a saturated purple color to go with rich, full-bodied aromas and flavors of crème de cassis, graphite, and spicy oak. Rich, powerful, and concentrated, yet also with gorgeous purity and freshness, it’s a serious, age-worthy wine that’s going to need 7-8 years of bottle age but will be very long-lived. Barrel Sample: 94-97.', 'RP': 'The deep garnet-purple colored 2018 Saint-Pierre displays shy scents of rose hip tea, dried mint, crushed rocks and lavender to begin, opening out to a growing core of warm blackcurrants, baked blackberries and Morello cherries plus wafts of garrigue and wild sage. Full-bodied and absolutely laden with black fruits and provocative mineral sparks, it has a firm texture of grainy tannins and plenty of freshness, finishing long and savory. Aging is anticipated to be for 14 months in 50% new and 50% second-fill barrels. The blend is currently 77% Cabernet Sauvignon and 23% Merlot. Barrel Sample: 94-96', 'WS': 'Very fresh and pure, with plum and cassis notes that are vivid and focused. Light graphite and anise accents line the finish. Solid. Barrel Sample: 92-95', 'JS': 'A very tight and toned red with blueberry and blackcurrant aromas and flavors. Full-bodied, closed down and very long. Solid. Barrel Sample: 93-94'}"
/product/louis-roederer-brut-vintage-2012/507558,Louis Roederer Brut Vintage 2012,750,12,"Golden yellow with soft amber tints. Very bright and gentle sparkle visible throughout the wine. The subtle bouquet, on the first nose, opens out gradually to reveal spring-like notes of fresh citrus fruit (lemon tree rather than lemon fruit) combined with warm, almost smoky, mineral aromas, followed by notes of lightly toasted almonds, one of the signs of the ageing in oak foudres. The wine is wide, energetic and with talc-like chalkiness initially, gently coating the palate. It is both soft and rich with a full-bodied, silky mouthfeel. The finish is long and persistent. The cuvée Vintage 2012 was bottle-aged for 4 years before being left to rest for a further 6 months after disgorging in order to attain perfect maturity. The dosage is 9 g/l.Blend: 70% Pinot Noir, 30% Chardonnay View More","{'WE': 'This beautiful wine, with its poise, elegance and balance, has both a steely mineral core and an outer ripe-fruit character. It has citrus, tight acidity and rich apple and green-plum flavors. The wine is still a little young and will be better from 2019.', 'WS': 'This mouthwatering version is fine and satiny in texture, featuring citrus peel acidity that frames a well-meshed range of crushed currant, Earl Grey tea and lemon curd flavors, with a rich hint of toasted brioche. The minerally\nunderpinning echoes on the finish. Drink now through 2030.'}"
/product/chateau-la-nerthe-chateauneuf-du-pape-blanc-2017/517446,Chateau La Nerthe Chateauneuf-du-Pape Blanc 2017,750,0, View More,"{'JS': 'Really impressive. Lemon, grilled peaches and green mangoes with chamomile and wild, mountain herbs in abundance. The palate is beautifully textured and packed with flavor. Strong and focused.', 'WE': 'Invigorating aromas of tangerine and lemon zest introduce this luminously fresh, fruity white blend. The palate offers boldly concentrated flavors of yellow peach and mango nuanced by hints of nut, toast and spice. Crisp acidity and a murmur of tannin edge the finish.', 'JD': 'This estate consistently makes one of the top whites in the appellation, and the 2017 Chateauneuf-du-Pape Blanc lives up to the hype. Offering a rocking bouquet of white peach, citrus blossom, and crushed rocks, it’s elegant and tight, yet concentrated and balanced.', 'W&S': 'Winemaker Ralph Garcin vinifies the roussanne for this wine in 228-liter barrels and ages it on the lees, accounting for 30 percent of the blend; the rest of the wine (grenache blanc, clairette and bourboulenc) ferments in stainless-steel tanks. The result is a layered blend, its plump white fruit streamlined by a grapefruit acidity, with bass notes of mango and toasted oak adding depth. Firm, smoky and rich.', 'TP': 'Smooth, dense, and luxurious with ripe aromas; a lovely, perfectly balanced Rhone blend of Grenache Blanc, Roussanne, Clairette and Bourboulenc from one of the best producers in the region.', 'RP': ""Reassuringly on form, the 2017 Chateauneuf du Pape Blanc offers harmonious citrus notes of tangerine and lime, all carried by a medium to full-bodied palate that's silky, briny and zesty, showing great freshness and length.""}"
/product/domaine-laroche-chablis-les-vaillons-premier-cru-vieilles-vignes-2016/527272,Domaine Laroche Chablis Les Vaillons Premier Cru Vieilles Vignes 2016,750,0, View More,"{'TA': 'Using old vine fruit from Roncières and a bit of Séchet, this is a typically backward, chiselled Vaillons from a cool, enclosed valley. Taut, dense, structured and slightly reduced, it will reward patience in bottle. The oak, as ever at Laroche, is handled with aplomb. 2021-26', 'V': '95% of 2016 Chablis Les Vaillons Vieilles Vignes 1er Cru comes from Les Roncières and is aged 40% in used wood and 60% in stainless steel. This offers attractive orange blossom, citrus peel and flinty scents, with just a subtle, almost petrol-like note in the background. The palate is crisp and linear right from the start, the acidity nicely judged and the terroir articulated very well towards the fresh, lively finish that offers judicious bitterness that urges you to take the next sip. Very fine.', 'RP': ""Offering up notes of lemon and lime zest, white peach and flowers, the 2016 Chablis 1er Cru Les Vaillons Vieilles Vignes is medium to full-bodied, delicately glossy and stony, with an ample attack that gives way to a pure, precise and attractively mineral finish. While this can be a precocious premier cru, it's an attractively balanced Vaillons that's holding something in reserve."", 'WS': 'Lemon cake, apple, flint and stone aromas and flavors are the hallmarks of this vibrant version. Balanced in a steely manner, with a long, detailed finish. Drink now through 2024. 200 cases imported.'}"
/product/plungerhead-lodi-petite-sirah-2015/354919,Plungerhead Lodi Petite Sirah 2015,750,15,"#21 Wine Enthusiast Top 100 Best Buys of 2018This Petite Sirah bursts with aromas of muddle blackberries, fresh caramel, and smoky oak. At second swirl, there is a distinct tobacco leaf aroma with other subtle notes of dried vanilla bean, brambly blueberries and coriander seed finishing with an earthy Lodi terroir stamp. True to its varietal, flavors of intense blackberry, dried cherry, and wild strawberries glide across the palate. The finish lingers back toward the earthy nuances of forest floor with a hint of mocha.90% Petite Sirah 5% Tempranillo 4% Merlot 1% Cabernet Sauvignon View More","{'WE': 'This very full-bodied wine is a great deal for $14. It tastes smoky and spicy, weaving herbaceous, savory nuances with meaty ones while a rich and relatively gentle texture coats the palate and holds onto the charred, beefy flavors on the finish. Best Buy', 'TP': 'Blended with 5% Tempranillo, 4% Merlot and 1% Cabernet Sauvignon, the wine was aged in a combination of French, American and Hungarian oak. The varietal is new to the line-up and paints an opaque inkiness in the glass, with\naromas of ripe blackberry, black pepper and mocha-cedar. Densely washing the tongue with dark chocolate, espresso, bramble bush and bittersweet lilac, the fruit intensifies as the texture softens through to the finish.'}"
/product/omen-red-blend-2017/506127,Omen Red Blend 2017,750,15,"Blackberry jam, dark chocolate, and licorice are spiced up by a touch of green peppercorn.Pairs great with bacon cheeseburgers. View More","{'WE': 'For those who like a hint of sweetness and a ton of dark jammy fruit flavors, this wine is a no-brainer. A blend of 50% Zinfandel plus Barbera, Syrah and Petite Sirah, it smells and tastes chocolaty, berry-like and superripe, and has a velvety texture that soothes the palate.'}"
/product/francois-montand-brut-blanc-de-blancs/136877,Francois Montand Brut Blanc de Blancs,750,11.5,"A complex blend of various white grapes, mainly Colombard, Ugny blanc & Chardonnay. This wine is pale gold in color with a hint of green and fine bubbles. Creamy and smooth on the palate, with lingering aromas of freshly baked bread, golden delicous apples and Meyer lemons. Harmonious!A great way to start any meal, and it's a fine accompaniment for ceviche, salads, white fish in white sauce or simply for dessert. View More","{'WS': 'Lovely pear, quince and ginger flavors cruise along, with a racy-edged mousse. A lingering hint of walnut adds\nrange and contrast on the finish. Top Value Pick'}"
/product/sean-minor-four-bears-pinot-noir-2017/512801,Sean Minor Four Bears Pinot Noir 2017,750,0,"This Central Coast Pinot Noir displays aromas of cherry, strawberry, and raspberry fruit with a hint of earthy notes. On the palate, the Pinot offers bright flavors of strawberry and cherry combined with hints of tobacco. The bright acidity combined with sweet oak results in a lingering finish. View More",{}
/product/casarena-estate-red-2015/240608,Casarena Estate Red 2015,750,14,"Red and black fruit aromas like ripe plums and cherries, with mild spicy hints of black pepper and vanilla. In the mouth it is fresh and complex. It is an elegant wine with a persistent finish.It can perfectly accompany a variety of meats and cheeses. Its balance between spice and fruity character allows for flexibility to pair with meals like beef or stews.Blend: 60% Cabernet Sauvignon, 40% Malbec View More","{'TP': 'The folks behind Casarena are known as ""the punks of Lujan"" for their unconventional approach. This stylish blend of 60% Cabernet Sauvignon and 40% Malbec has tangy plum and berry fruit.'}"
/product/mark-herold-collide-2015/514368,Mark Herold Collide 2015,750,15.9,"What an explosion of flavor and aromatics! This inky blend tempts with blackberry jam, candied cranberries, roasted hazelnuts, crème de cassis and an array of ripe purple fruits. These sumptuous aromas are lifted with notes of fresh wildflowers, apricot skin, toasted cinnamon, black olives, marzipan and suede. The unctuous palate of black and purple fruit framed by violets, delivers with amazing length and structure; finishing with fine grained tannins. One glass is never enough!Blend: 42% Petite Sirah, 30% Tempranillo, 25% Graciano and 3% Carignan. View More","{'V': 'The 2015 Collide is outrageously beautiful. Super-ripe dark cherry, plum, lavender, chocolate, menthol and crème de cassis infuse this bold, flavorful wine. This blend of 42% Petite Sirah, 30% Tempranillo, 25% Graciano and 3% Carignan will be impossible to resist over the next handful of years.'}"
/product/beaux-freres-the-beaux-freres-vineyard-pinot-noir-2016/434911,Beaux Freres The Beaux Freres Vineyard Pinot Noir 2016,750,0,"Pure, classic Beaux Frères with everything in beautiful poise. The team's first tasting revealed an enthralling wine, opening like floodgates toward the sublime – a freshly cedar-oiled grandfather clock, a favorite Musigny, blood-orange dark chocolate candies, or perhaps something unique and lovely from your own memory bank. The texture is refined, the tannins well-integrated, and the entire wine deeply intricate and harmonious. View More","{'WS': 'Remarkably and seamlessly complex, with a polished and refined\ncore wrapped in silky raspberry and blueberry flavors, accented by\nsavory spice and orange zest hints. The long finish builds toward\npolished tannins. Drink now through 2025. From Oregon.'}"
/product/roco-the-stalker-pinot-noir-2015/516236,Roco The Stalker Pinot Noir 2015,750,14,Plum jam and cherry pie give way to a refined but powerful tannin structure. Just try to catch the fleeting hints of aged grape stems in the mid palate then again during the superb finish! This wine has one thinking about beautifully aged Nebbiolo. View More,"{'JS': 'Aromas of plums, cherries, lemons and lavender. Hints of cedar, too. Light to medium body, firm and tights tannins and a vibrant finish. Delicious now.', 'WS': 'A distinctive style, well-built and framed by refined tannins, this offers blueberry, cherry, sassafras tea and spice notes, with an appealingly minerally, earthy accent. Best after 2018.', 'WE': ""Not a mere whole-cluster wine, the Stalker is made by drying the stalks separately and adding them to whole berries. It's slightly chalky as a result, with a green edge to the tannins and green tea flavors. Black cherry, espresso and cacao components also factor in. Give it another couple of years and drink after 2020."", 'RP': 'The 2015 Pinot Noir The Stalker is made using whole Pinot Noir berries mixed with grape stalks, as opposed to whole cluster fermentation. Pale to medium garnet in color, it opens with notes of herbs, dusty earth, crushed rock and potpourri over a core of red cherry, raspberry jam and cranberry. Light to medium-bodied, it’s red fruited in the mouth with a good spicy layer and earthy notes, with firm, slightly fuzzy tannins and juicy acidity to carry the long spicy finish.'}"
/product/pascal-jolivet-pouilly-fume-les-terres-blanches-2014/150125,Pascal Jolivet Pouilly Fume Les Terres Blanches 2014,750,0,"The Terres Blanches is a wonderfully pure Sauvignon Blanc with a driving minerality along with grass, and citrus. View More","{'JS': 'A subtle and fruity wine with lemon, mineral and hints of flower stem. Full-bodied, round and fruity with a wonderful acidity. Contrasty wine.'}"
/product/ghost-pines-winemakers-blend-pinot-noir-2016/434742,Ghost Pines Winemaker's Blend Pinot Noir 2016,750,0,"#95 Wine Spectator Top 100 of 2018 Far from your typical, light-bodied Pinot, our Ghost Pines Pinot Noir is an altogether bigger, bolder expression. Crafted from grapes grown in Sonoma and Monterey Counties, this Pinot is smooth, with intense flavor and richness and a vibrant, deep red color. You’ll notice notes of cherry pie, pomegranate and ripe plum. From the oak, you get suggestions of vanilla, baking spice and freshly roasted coffee beans. On the finish: plush tannins, round mouthfeel and cocoa. View More","{'WS': 'Complex and spicy, offering wild plum, blackberry, spice and tea flavors that show subtle herb shadings, ending\nwith dusty, loamy tannins and good length. Drink now through 2023.'}"
/product/bootleg-prequel-2015/507563,Bootleg Prequel 2015,750,0, View More,"{'JD': 'One of the newer estates under the Jackson Family umbrella, Bootleg is managed by Kristy Melton, who’s turned out a brilliant Syrah blend in 2015. Made from 85% Syrah and 15% Petite Sirah, its deep purple color is followed by a peppery, meaty, dark fruited beauty that has full-bodied richness, complex notes of olives and spice, sweet tannin, and a great finish. It’s a pleasure-bent 2015 that should keep for a decade.', 'RP': 'The 2015 Prequel Red Blend is made of 85% Syrah and 15% Petite Sirah aged 21 months in 37% new French oak and 1% new American oak. Deep garnet-purple colored, it delivers vibrant black cherries, black raspberries and wild blueberries with touches of licorice, grilled meats, Provence herbs and Sichuan pepper. Medium to full-bodied, it gives vibrant, expressive black fruit and spicy layers with a soft, rounded texture and refreshingly savory finish.'}"
/product/ferrari-carano-dry-sangiovese-rose-2017/430833,Ferrari-Carano Dry Sangiovese Rose 2017,750,0,"With aromas and flavors of fresh-picked wild strawberries, raspberries, watermelon, rhubarb, pomegranate, lingonberries and a touch of blood orange, this refreshing and lively wine offers finesse balanced by mouthwatering acidity and an elegant finish. View More",{}
/product/bodegas-diaz-bayo-crianza-2015/430685,Bodegas Diaz Bayo Crianza 2015,750,14,"Traditional family estate located in one of Ribera del Duero’s highest villages.Grapes are hand harvested and fermented in a mixture of oak vats, cement vats andstainless steel. Freshness, length and balance are the objectives.100% Tempranillo from La Viñota, a 60-year-old clay parcel at 950 meters elevation and El Rubial, a 40-year-old clay and limestone parcel at 920 meters. Viticulture is sustainable and all vineyards are dry-farmed. Aged 12 months in French oak and 12 months in bottle, balsamic and mineral/spice notes accent fresh and focused fruit concentration. View More","{'JS': 'Attractive aromas of plums and black cherries with discreet oak. Medium to full body, generous, soft tannins and a harmonious but simple finish.', 'WS': 'Rich and lively. A thick texture carries ripe flavors of currant and blackberry, backed by licorice and vanilla notes. Firm tannins and fresh acidity keep this balanced. Generous and exuberant. Drink now through 2025. 6,000 cases made.'}"
/product/lake-sonoma-winery-dry-creek-valley-zinfandel-2014/391052,Lake Sonoma Winery Dry Creek Valley Zinfandel 2014,750,14.4,"Juicey fruit entry, cherries and chocolate, long spicey oak finish, cinnamon stick and caramel. Strong Zindandel structure throughout and  refreshing in the way a Dry Creek Zin should be!  View More",{}
/product/morgan-double-l-vineyard-pinot-noir-2016/507502,Morgan Double L Vineyard Pinot Noir 2016,750,0,"This Pinot Noir presents aromas of raspberry, black berry, and nutmeg with a hint of caramel. Flavors of black cherry cola, cedar, and  pomegranate are backed by a touch of sweet backing spices and structuring tannins. An exquisite match for duck confit, lamb shank, and prime rib. View More","{'JD': ' Another head-turner is the 2016 Pinot Noir Double L, which was also destemmed and spent ten months in 50% new oak. It’s a tight, vibrant, youthful effort offering medium-bodied notes of blackberry and black cherry fruits intermixed with plenty of spice, scorched earth, and background oak. With beautiful purity, terrific balance, and again, a vibrant texture, it will be better with a year of bottle age and keep for upwards of a decade.', 'TP': 'Soft cherry and earth nose; silky texture with notes of cherry and spice; showing ripe fruit and good length. Aged ten months in 50% new French oak.'}"
/product/failla-savoy-vineyard-pinot-noir-2017/521969,Failla Savoy Vineyard Pinot Noir 2017,750,0, View More,"{'JD': 'The 2017 Pinot Noir Savoy Vineyard comes from the Anderson Valley, a region that sees cold winters and hotter summers, all resulting in a slightly compressed growing season. I love this wine, which displays a medium ruby color followed by a great bouquet of kirsch, dried cherries, loamy earth and spice. It’s surprisingly elegant and silky on the palate, with moderate tannins and a great finish. This is a beautiful, complex, elegant Anderson Valley Pinot Noir to drink over the coming 7-8 years or more.', 'V': ""The 2017 Pinot Noir Savoy Vineyard, from Cliff Lede's vineyard in Anderson Valley, is one of the more obviously ripe wines in this range. Ripe dark cherry, plum, spice and leather are all finely knit. The Savoy is medium in body and gracious, as all these wines are, but it also has a kick more fruit intensity and a greater feeling of ripeness, along with soft contours that all contribute to its racy personality.""}"
/product/sokol-blosser-evolution-red-blend/115077,Sokol Blosser Evolution Red Blend,750,13.5,"Rich garnet color. Sweet, pure fruit aromas of maraschino cherries, strawberry preserves and red plums. Notes of tangy cranberries, ripe raspberries and loganberries. Evolution Red has a bright edge of pomegranate and blood orange, with hints of warm earth and cinnamon. The overall mouthfeel is lighter-bodied with fine tannins, finishing smooth and juicy. View More","{'WS': 'Supple and appealing, with blackberry, blueberry, pepper and clove flavors that glide over the polished tannins into\nthe long finish. Syrah, Montepulciano, Sangiovese, Sémillon, Riesling, Müller-Thurgau, Pinot Gris, Gewürztraminer,\nMuscat and Chardonnay.', 'WE': 'Following in the footsteps of the Evolution White, this nonvintage blend is labeled by edition, as the mix of grapes does change from release to release. Here the base wine is Syrah, amended with a paintbox of both red and white grapes. It’s aromatic and unique, silky smooth and loaded with pretty plum and cherry fruit. The mouthfeel is luscious, the flavors beautifully blended, and the overall quality superb.'}"
